ID	Symbol	Type
78988	MRPL57	protein-coding
253832	ZDHHC20	protein-coding
221154	MICU2	protein-coding
2254	FGF9	protein-coding
6445	SGCG	protein-coding
26278	SACS	protein-coding
55504	TNFRSF19	protein-coding
4285	MIPEP	protein-coding
387911	C1QTNF9B	protein-coding
221178	SPATA13	protein-coding
338872	C1QTNF9	protein-coding
143	PARP4	protein-coding
101927375	LOC101927375	protein-coding
479	ATP12A	protein-coding
56163	RNF17	protein-coding
55835	CENPJ	protein-coding
5042	PABPC3	protein-coding
219287	AMER2	protein-coding
9107	MTMR6	protein-coding
9818	NUP58	protein-coding
51761	ATP8A2	protein-coding
387914	SHISA2	protein-coding
6049	RNF6	protein-coding
1024	CDK8	protein-coding
10810	WASF3	protein-coding
2835	GPR12	protein-coding
219333	USP12	protein-coding
6144	RPL21	protein-coding
387496	RASL11A	protein-coding
2971	GTF3A	protein-coding
219402	MTIF3	protein-coding
222484	LNX2	protein-coding
51082	POLR1D	protein-coding
219409	GSX1	protein-coding
3651	PDX1	protein-coding
1045	CDX2	protein-coding
646625	URAD	protein-coding
2322	FLT3	protein-coding
255967	PAN3	protein-coding
2321	FLT1	protein-coding
51371	POMP	protein-coding
283537	SLC46A3	protein-coding
23281	MTUS2	protein-coding
6541	SLC7A1	protein-coding
5412	UBL3	protein-coding
84056	KATNAL1	protein-coding
171222	UBE2L5	protein-coding
3146	HMGB1	protein-coding
10208	USPL1	protein-coding
241	ALOX5AP	protein-coding
84935	MEDAG	protein-coding
122046	TEX26	protein-coding
10808	HSPH1	protein-coding
145173	B3GLCT	protein-coding
122042	RXFP2	protein-coding
10129	FRY	protein-coding
646799	ZAR1L	protein-coding
675	BRCA2	protein-coding
90634	N4BP2L1	protein-coding
10443	N4BP2L2	protein-coding
23047	PDS5B	protein-coding
9365	KL	protein-coding
90627	STARD13	protein-coding
5983	RFC3	protein-coding
26960	NBEA	protein-coding
4081	MAB21L1	protein-coding
9201	DCLK1	protein-coding
100526761	CCDC169-SOHLH2	protein-coding
54937	SOHLH2	protein-coding
728591	CCDC169	protein-coding
23111	SPART	protein-coding
8900	CCNA1	protein-coding
400120	SERTM1	protein-coding
5994	RFXAP	protein-coding
4093	SMAD9	protein-coding
29880	ALG5	protein-coding
11340	EXOSC8	protein-coding
55578	SUPT20H	protein-coding
122011	CSNK1A1L	protein-coding
10631	POSTN	protein-coding
7223	TRPC4	protein-coding
51569	UFM1	protein-coding
341640	FREM2	protein-coding
161003	STOML3	protein-coding
80209	PROSER1	protein-coding
387921	NHLRC3	protein-coding
10186	LHFPL6	protein-coding
57511	COG6	protein-coding
2308	FOXO1	protein-coding
10240	MRPS31	protein-coding
10166	SLC25A15	protein-coding
1997	ELF1	protein-coding
11193	WBP4	protein-coding
89890	KBTBD6	protein-coding
84078	KBTBD7	protein-coding
9617	MTRF1	protein-coding
79612	NAA16	protein-coding
28984	RGCC	protein-coding
23078	VWA8	protein-coding
160851	DGKH	protein-coding
11215	AKAP11	protein-coding
8600	TNFSF11	protein-coding
144809	FAM216B	protein-coding
94240	EPSTI1	protein-coding
29103	DNAJC15	protein-coding
55068	ENOX1	protein-coding
160857	CCDC122	protein-coding
144811	LACC1	protein-coding
79024	SMIM2	protein-coding
387923	SERP2	protein-coding
8848	TSC22D1	protein-coding
26747	NUFIP1	protein-coding
55425	GPALPP1	protein-coding
2963	GTF2F2	protein-coding
386618	KCTD4	protein-coding
7178	TPT1	protein-coding
253512	SLC25A30	protein-coding
83548	COG3	protein-coding
220081	ERICH6B	protein-coding
220082	CBY2	protein-coding
283514	SIAH3	protein-coding
23091	ZC3H13	protein-coding
1361	CPB2	protein-coding
3936	LCP1	protein-coding
220416	LRRC63	protein-coding
80183	RUBCNL	protein-coding
23143	LRCH1	protein-coding
2098	ESD	protein-coding
3356	HTR2A	protein-coding
8803	SUCLA2	protein-coding
55270	NUDT15	protein-coding
29079	MED4	protein-coding
9445	ITM2B	protein-coding
5925	RB1	protein-coding
10161	LPAR6	protein-coding
1102	RCBTB2	protein-coding
57105	CYSLTR2	protein-coding
22862	FNDC3A	protein-coding
2862	MLNR	protein-coding
81602	CDADC1	protein-coding
81617	CAB39L	protein-coding
107303344	SETDB2-PHF11	protein-coding
83852	SETDB2	protein-coding
51131	PHF11	protein-coding
55213	RCBTB1	protein-coding
115761	ARL11	protein-coding
84650	EBPL	protein-coding
3839	KPNA3	protein-coding
57213	SPRYD7	protein-coding
10206	TRIM13	protein-coding
283518	KCNRG	protein-coding
220107	DLEU7	protein-coding
79621	RNASEH2B	protein-coding
647166	C13orf42	protein-coding
220108	FAM124A	protein-coding
647174	SERPINE3	protein-coding
26512	INTS6	protein-coding
115825	WDFY2	protein-coding
79758	DHRS12	protein-coding
283521	TMEM272	protein-coding
83446	CCDC70	protein-coding
540	ATP7B	protein-coding
440138	ALG11	protein-coding
9724	UTP14C	protein-coding
341676	NEK5	protein-coding
4752	NEK3	protein-coding
55901	THSD1	protein-coding
51028	VPS36	protein-coding
26586	CKAP2	protein-coding
144983	HNRNPA1L2	protein-coding
10910	SUGT1	protein-coding
11061	CNMD	protein-coding
5100	PCDH8	protein-coding
10562	OLFM4	protein-coding
122183	PRR20A	protein-coding
729233	PRR20B	protein-coding
729240	PRR20C	protein-coding
729246	PRR20D	protein-coding
729250	PRR20E	protein-coding
27253	PCDH17	protein-coding
81624	DIAPH3	protein-coding
81550	TDRD3	protein-coding
64881	PCDH20	protein-coding
112267897	LOC112267897	protein-coding
647264	LOC647264	protein-coding
5101	PCDH9	protein-coding
57626	KLHL1	protein-coding
1602	DACH1	protein-coding
440145	MZT1	protein-coding
79866	BORA	protein-coding
22894	DIS3	protein-coding
10464	PIBF1	protein-coding
688	KLF5	protein-coding
11278	KLF12	protein-coding
9882	TBC1D4	protein-coding
170622	COMMD6	protein-coding
7347	UCHL3	protein-coding
4008	LMO7	protein-coding
115207	KCTD12	protein-coding
730249	ACOD1	protein-coding
1203	CLN5	protein-coding
26224	FBXL3	protein-coding
23077	MYCBP2	protein-coding
8796	SCEL	protein-coding
122060	SLAIN1	protein-coding
1910	EDNRB	protein-coding
5457	POU4F1	protein-coding
79596	OBI1	protein-coding
64062	RBM26	protein-coding
54602	NDFIP2	protein-coding
10253	SPRY2	protein-coding
114798	SLITRK1	protein-coding
84189	SLITRK6	protein-coding
26050	SLITRK5	protein-coding
2262	GPC5	protein-coding
10082	GPC6	protein-coding
1638	DCT	protein-coding
23483	TGDS	protein-coding
160897	GPR180	protein-coding
11166	SOX21	protein-coding
10257	ABCC4	protein-coding
9071	CLDN10	protein-coding
22873	DZIP1	protein-coding
5611	DNAJC3	protein-coding
55757	UGGT2	protein-coding
266722	HS6ST3	protein-coding
27199	OXGR1	protein-coding
10150	MBNL2	protein-coding
5911	RAP2A	protein-coding
3843	IPO5	protein-coding
10160	FARP1	protein-coding
140432	RNF113B	protein-coding
8428	STK24	protein-coding
6564	SLC15A1	protein-coding
23348	DOCK9	protein-coding
337867	UBAC2	protein-coding
2841	GPR18	protein-coding
1880	GPR183	protein-coding
9375	TM9SF2	protein-coding
171425	CLYBL	protein-coding
85416	ZIC5	protein-coding
7546	ZIC2	protein-coding
5095	PCCA	protein-coding
87769	GGACT	protein-coding
84899	TMTC4	protein-coding
259232	NALCN	protein-coding
9358	ITGBL1	protein-coding
2259	FGF14	protein-coding
7174	TPP2	protein-coding
196541	METTL21C	protein-coding
643677	CCDC168	protein-coding
93081	TEX30	protein-coding
79070	POGLUT2	protein-coding
54841	BIVM	protein-coding
100533467	BIVM-ERCC5	protein-coding
2073	ERCC5	protein-coding
6555	SLC10A2	protein-coding
267012	DAOA	protein-coding
1948	EFNB2	protein-coding
55082	ARGLU1	protein-coding
728215	NALF1	protein-coding
3981	LIG4	protein-coding
84945	ABHD13	protein-coding
10673	TNFSF13B	protein-coding
23026	MYO16	protein-coding
8660	IRS2	protein-coding
1282	COL4A1	protein-coding
1284	COL4A2	protein-coding
55647	RAB20	protein-coding
55739	NAXD	protein-coding
79587	CARS2	protein-coding
3621	ING1	protein-coding
55608	ANKRD10	protein-coding
8874	ARHGEF7	protein-coding
121793	TEX29	protein-coding
107983958	LOC107983958	protein-coding
6656	SOX1	protein-coding
122258	SPACA7	protein-coding
10426	TUBGCP3	protein-coding
23250	ATP11A	protein-coding
23263	MCF2L	protein-coding
2155	F7	protein-coding
2159	F10	protein-coding
102724474	LOC102724474	protein-coding
8858	PROZ	protein-coding
55795	PCID2	protein-coding
8451	CUL4A	protein-coding
3916	LAMP1	protein-coding
79774	GRTP1	protein-coding
113622	ADPRHL1	protein-coding
55208	DCUN1D2	protein-coding
55002	TMCO3	protein-coding
7027	TFDP1	protein-coding
6011	GRK1	protein-coding
496	ATP4B	protein-coding
105377805	LOC105377805	protein-coding
348013	TMEM255B	protein-coding
2621	GAS6	protein-coding
100507747	C13orf46	protein-coding
22821	RASA3	protein-coding
101929355	CFAP97D2	protein-coding
8881	CDC16	protein-coding
65110	UPF3A	protein-coding
283489	CHAMP1	protein-coding
440153	OR11H12	protein-coding
641455	POTEM	protein-coding
404785	POTEG	protein-coding
79334	OR11H2	protein-coding
441669	OR4Q3	protein-coding
441670	OR4M1	protein-coding
390429	OR4N2	protein-coding
283617	OR4K3	protein-coding
390431	OR4K2	protein-coding
79544	OR4K1	protein-coding
79317	OR4K5	protein-coding
81127	OR4K15	protein-coding
390432	OR4Q2	protein-coding
122740	OR4K14	protein-coding
390433	OR4K13	protein-coding
122742	OR4L1	protein-coding
390436	OR4K17	protein-coding
390437	OR4N5	protein-coding
390439	OR11G2	protein-coding
122748	OR11H6	protein-coding
390441	OR11H7	protein-coding
390442	OR11H4	protein-coding
91875	TTC5	protein-coding
57820	CCNB1IP1	protein-coding
10038	PARP2	protein-coding
7011	TEP1	protein-coding
123103	KLHL33	protein-coding
55644	OSGEP	protein-coding
328	APEX1	protein-coding
90809	PIP4P1	protein-coding
4860	PNP	protein-coding
338879	RNASE10	protein-coding
390443	RNASE9	protein-coding
122651	RNASE11	protein-coding
493901	RNASE12	protein-coding
341799	OR6S1	protein-coding
283	ANG	protein-coding
6038	RNASE4	protein-coding
10876	EDDM3A	protein-coding
64184	EDDM3B	protein-coding
6039	RNASE6	protein-coding
6035	RNASE1	protein-coding
6037	RNASE3	protein-coding
6036	RNASE2	protein-coding
64745	METTL17	protein-coding
29986	SLC39A2	protein-coding
57447	NDRG2	protein-coding
122664	TPPP2	protein-coding
440163	RNASE13	protein-coding
84659	RNASE7	protein-coding
122665	RNASE8	protein-coding
55701	ARHGEF40	protein-coding
51222	ZNF219	protein-coding
643382	TMEM253	protein-coding
390445	OR5AU1	protein-coding
3183	HNRNPC	protein-coding
57096	RPGRIP1	protein-coding
11198	SUPT16H	protein-coding
57680	CHD8	protein-coding
84932	RAB2B	protein-coding
9878	TOX4	protein-coding
56339	METTL3	protein-coding
6297	SALL2	protein-coding
26533	OR10G3	protein-coding
26534	OR10G2	protein-coding
26686	OR4E2	protein-coding
26687	OR4E1	protein-coding
1603	DAD1	protein-coding
63874	ABHD4	protein-coding
79549	OR6J1	protein-coding
5018	OXA1L	protein-coding
9056	SLC7A7	protein-coding
122704	MRPL52	protein-coding
4323	MMP14	protein-coding
26020	LRP10	protein-coding
161253	REM2	protein-coding
55147	RBM23	protein-coding
10419	PRMT5	protein-coding
54930	HAUS4	protein-coding
84962	AJUBA	protein-coding
60686	C14orf93	protein-coding
5693	PSMB5	protein-coding
122706	PSMB11	protein-coding
64403	CDH24	protein-coding
22985	ACIN1	protein-coding
55017	C14orf119	protein-coding
100128908	CIROP	protein-coding
1053	CEBPE	protein-coding
23428	SLC7A8	protein-coding
100507650	RNF212B	protein-coding
57594	HOMEZ	protein-coding
90673	PPP1R3E	protein-coding
599	BCL2L2	protein-coding
100529063	BCL2L2-PABPN1	protein-coding
8106	PABPN1	protein-coding
51310	SLC22A17	protein-coding
10278	EFS	protein-coding
64806	IL25	protein-coding
116173	CMTM5	protein-coding
4624	MYH6	protein-coding
4625	MYH7	protein-coding
25983	NGDN	protein-coding
79178	THTPA	protein-coding
85446	ZFHX2	protein-coding
8906	AP1G2	protein-coding
84502	JPH4	protein-coding
10202	DHRS2	protein-coding
10901	DHRS4	protein-coding
317749	DHRS4L2	protein-coding
90668	CARMIL3	protein-coding
9362	CPNE6	protein-coding
4901	NRL	protein-coding
5106	PCK2	protein-coding
80344	DCAF11	protein-coding
161247	FITM1	protein-coding
5720	PSME1	protein-coding
51016	EMC9	protein-coding
5721	PSME2	protein-coding
55072	RNF31	protein-coding
10379	IRF9	protein-coding
9985	REC8	protein-coding
79711	IPO4	protein-coding
10548	TM9SF1	protein-coding
283629	TSSK4	protein-coding
29082	CHMP4A	protein-coding
100528064	NEDD8-MDP1	protein-coding
145553	MDP1	protein-coding
4738	NEDD8	protein-coding
51292	GMPR2	protein-coding
26277	TINF2	protein-coding
7051	TGM1	protein-coding
5875	RABGGTA	protein-coding
115817	DHRS1	protein-coding
161424	NOP9	protein-coding
27141	CIDEB	protein-coding
56413	LTB4R2	protein-coding
1241	LTB4R	protein-coding
196883	ADCY4	protein-coding
11035	RIPK3	protein-coding
4776	NFATC4	protein-coding
57523	NYNRIN	protein-coding
23351	KHNYN	protein-coding
643866	CBLN3	protein-coding
56948	SDR39U1	protein-coding
1215	CMA1	protein-coding
1511	CTSG	protein-coding
2999	GZMH	protein-coding
3002	GZMB	protein-coding
29091	STXBP6	protein-coding
4857	NOVA1	protein-coding
2290	FOXG1	protein-coding
5587	PRKD1	protein-coding
55632	G2E3	protein-coding
23256	SCFD1	protein-coding
1690	COCH	protein-coding
29966	STRN3	protein-coding
11154	AP4S1	protein-coding
25831	HECTD1	protein-coding
25938	HEATR5A	protein-coding
112487	DTD2	protein-coding
2856	GPR33	protein-coding
80224	NUBPL	protein-coding
394	ARHGAP5	protein-coding
9472	AKAP6	protein-coding
64067	NPAS3	protein-coding
112399	EGLN3	protein-coding
171546	SPTSSA	protein-coding
55837	EAPP	protein-coding
58533	SNX6	protein-coding
1073	CFL2	protein-coding
11177	BAZ1A	protein-coding
6729	SRP54	protein-coding
283635	FAM177A1	protein-coding
55012	PPP2R3C	protein-coding
9692	PRORP	protein-coding
5687	PSMA6	protein-coding
4792	NFKBIA	protein-coding
84684	INSM2	protein-coding
253959	RALGAPA1	protein-coding
84312	BRMS1L	protein-coding
51562	MBIP	protein-coding
7080	NKX2-1	protein-coding
26257	NKX2-8	protein-coding
5083	PAX9	protein-coding
89874	SLC25A21	protein-coding
145282	MIPOL1	protein-coding
3169	FOXA1	protein-coding
319089	TTC6	protein-coding
6751	SSTR1	protein-coding
161198	CLEC14A	protein-coding
10484	SEC23A	protein-coding
8487	GEMIN2	protein-coding
122553	TRAPPC6B	protein-coding
5411	PNN	protein-coding
4253	MIA2	protein-coding
254170	FBXO33	protein-coding
145581	LRFN5	protein-coding
84075	FSCB	protein-coding
122525	C14orf28	protein-coding
54813	KLHL28	protein-coding
23116	TOGARAM1	protein-coding
55015	PRPF39	protein-coding
2287	FKBP3	protein-coding
57697	FANCM	protein-coding
55320	MIS18BP1	protein-coding
140801	RPL10L	protein-coding
161357	MDGA2	protein-coding
6235	RPS29	protein-coding
122769	LRR1	protein-coding
6166	RPL36AL	protein-coding
4247	MGAT2	protein-coding
55172	DNAAF2	protein-coding
5427	POLE2	protein-coding
122773	KLHDC1	protein-coding
23588	KLHDC2	protein-coding
9147	NEMF	protein-coding
382	ARF6	protein-coding
79609	VCPKMT	protein-coding
6655	SOS2	protein-coding
79944	L2HGDH	protein-coding
27109	DMAC2L	protein-coding
8814	CDKL1	protein-coding
11183	MAP4K5	protein-coding
51062	ATL1	protein-coding
60485	SAV1	protein-coding
51199	NIN	protein-coding
145447	ABHD12B	protein-coding
5836	PYGL	protein-coding
114088	TRIM9	protein-coding
81542	TMX1	protein-coding
122786	FRMD6	protein-coding
54331	GNG2	protein-coding
51637	RTRAF	protein-coding
22795	NID2	protein-coding
5729	PTGDR	protein-coding
5732	PTGER2	protein-coding
57544	TXNDC16	protein-coding
283554	GPR137C	protein-coding
30001	ERO1A	protein-coding
5706	PSMC6	protein-coding
6815	STYX	protein-coding
64841	GNPNAT1	protein-coding
10979	FERMT2	protein-coding
80821	DDHD1	protein-coding
652	BMP4	protein-coding
1033	CDKN3	protein-coding
10175	CNIH1	protein-coding
2764	GMFB	protein-coding
10668	CGRRF1	protein-coding
23034	SAMD4A	protein-coding
2643	GCH1	protein-coding
11169	WDHD1	protein-coding
122809	SOCS4	protein-coding
93487	MAPK1IP1L	protein-coding
3958	LGALS3	protein-coding
9787	DLGAP5	protein-coding
55030	FBXO34	protein-coding
22863	ATG14	protein-coding
387332	TBPL2	protein-coding
3895	KTN1	protein-coding
57161	PELI2	protein-coding
54916	TMEM260	protein-coding
5015	OTX2	protein-coding
10640	EXOC5	protein-coding
55745	AP5M1	protein-coding
122830	NAA30	protein-coding
55195	CCDC198	protein-coding
341880	SLC35F4	protein-coding
145407	ARMH4	protein-coding
55860	ACTR10	protein-coding
5684	PSMA3	protein-coding
5926	ARID4A	protein-coding
387990	TOMM20L	protein-coding
26520	TIMM9	protein-coding
9786	KIAA0586	protein-coding
51339	DACT1	protein-coding
23002	DAAM1	protein-coding
64582	GPR135	protein-coding
112849	L3HYPDH	protein-coding
51528	JKAMP	protein-coding
729665	CCDC175	protein-coding
6252	RTN1	protein-coding
341883	LRRC9	protein-coding
64430	PCNX4	protein-coding
51635	DHRS7	protein-coding
5494	PPM1A	protein-coding
317761	C14orf39	protein-coding
4990	SIX6	protein-coding
6495	SIX1	protein-coding
51804	SIX4	protein-coding
4331	MNAT1	protein-coding
57570	TRMT5	protein-coding
145389	SLC38A6	protein-coding
5583	PRKCH	protein-coding
161291	TMEM30B	protein-coding
3091	HIF1A	protein-coding
6617	SNAPC1	protein-coding
83851	SYT16	protein-coding
27133	KCNH5	protein-coding
57381	RHOJ	protein-coding
122876	GPHB5	protein-coding
5529	PPP2R5E	protein-coding
112840	WDR89	protein-coding
81537	SGPP1	protein-coding
23224	SYNE2	protein-coding
2100	ESR2	protein-coding
4522	MTHFD1	protein-coding
7597	ZBTB25	protein-coding
9495	AKAP5	protein-coding
22890	ZBTB1	protein-coding
3306	HSPA2	protein-coding
145376	PPP1R36	protein-coding
26030	PLEKHG3	protein-coding
6710	SPTB	protein-coding
100529261	CHURC1-FNTB	protein-coding
91612	CHURC1	protein-coding
2877	GPX2	protein-coding
376267	RAB15	protein-coding
2342	FNTB	protein-coding
4149	MAX	protein-coding
2530	FUT8	protein-coding
440184	CCDC196	protein-coding
10243	GPHN	protein-coding
161142	GARIN2	protein-coding
64398	PALS1	protein-coding
51382	ATP6V1D	protein-coding
1965	EIF2S1	protein-coding
26499	PLEK2	protein-coding
161145	TMEM229B	protein-coding
57475	PLEKHH1	protein-coding
5283	PIGH	protein-coding
384	ARG2	protein-coding
10490	VTI1B	protein-coding
51109	RDH11	protein-coding
145226	RDH12	protein-coding
23503	ZFYVE26	protein-coding
5890	RAD51B	protein-coding
677	ZFP36L1	protein-coding
87	ACTN1	protein-coding
8816	DCAF5	protein-coding
55218	EXD2	protein-coding
57452	GALNT16	protein-coding
2079	ERH	protein-coding
55334	SLC39A9	protein-coding
400224	PLEKHD1	protein-coding
56936	CCDC177	protein-coding
9766	SUSD6	protein-coding
6430	SRSF5	protein-coding
6554	SLC10A1	protein-coding
64093	SMOC1	protein-coding
6547	SLC8A3	protein-coding
100529257	SYNJ2BP-COX16	protein-coding
51241	COX16	protein-coding
55333	SYNJ2BP	protein-coding
8747	ADAM21	protein-coding
8748	ADAM20	protein-coding
10001	MED6	protein-coding
23508	TTC9	protein-coding
4293	MAP3K9	protein-coding
22990	PCNX1	protein-coding
105370706	LOC105370706	protein-coding
26037	SIPA1L1	protein-coding
9628	RGS6	protein-coding
8110	DPF3	protein-coding
26094	DCAF4	protein-coding
53349	ZFYVE1	protein-coding
58517	RBM25	protein-coding
5663	PSEN1	protein-coding
89932	PAPLN	protein-coding
8650	NUMB	protein-coding
399671	HEATR4	protein-coding
79697	RIOX1	protein-coding
641371	ACOT1	protein-coding
10965	ACOT2	protein-coding
122970	ACOT4	protein-coding
641372	ACOT6	protein-coding
83544	DNAL1	protein-coding
9240	PNMA1	protein-coding
91748	MIDEAS	protein-coding
145482	PTGR2	protein-coding
57862	ZNF410	protein-coding
145483	FAM161B	protein-coding
51004	COQ6	protein-coding
957	ENTPD5	protein-coding
80127	BBOF1	protein-coding
4329	ALDH6A1	protein-coding
91750	LIN52	protein-coding
338917	VSX2	protein-coding
5826	ABCD4	protein-coding
55237	VRTN	protein-coding
646658	SYNDIG1L	protein-coding
10577	NPC2	protein-coding
122961	ISCA2	protein-coding
4053	LTBP2	protein-coding
9870	AREL1	protein-coding
51077	FCF1	protein-coding
56252	YLPM1	protein-coding
283571	PROX2	protein-coding
1743	DLST	protein-coding
83694	RPS6KL1	protein-coding
5228	PGF	protein-coding
8892	EIF2B2	protein-coding
27030	MLH3	protein-coding
